project_id,span_type,matched_phrase,heading_title,snippet,threshold_extraction_run_at,threshold_llm_run_at
5951234d78956275932204d2512d7ce8,finding,would require an eis,Finding of No Significant Impact,"lementation will not significantly affect the quality of the human environment. Accordingly, I have determined that the preparation of an Environmental Impact Statement is not necessary for this proposal. APPROVED: //Signed/ Jim Tharp for// 7/10/2020 Kenneth J. Crane Field Manager Burley",2026-07-22T17:34:50.050859+00:00,
599d30af8162418b49801d3a50de1d96,finding,would require an eis,Decision to be Made,"ignificant environmental effects would result from implementing the proposed use of herbicides, which would require the preparation of an environmental impact statement.  Determine if the Proposed Action, using selected herbicides to manage undesirable vegetation, has acceptable environ",2026-07-22T17:34:50.050859+00:00,
59a7bbbdffe77ccc4045bae5c484aced,finding,would require an eis,Finding of No Significant Impact,"determine whether a proposed action will have a significant impact on the human environment and, therefore, require the preparation of an Environmental Impact Statement. As defined in 40 CFR 1508.13, the Finding of No Significant Impact (FONSI) is a document that briefly presents the rea",2026-07-22T17:34:50.050859+00:00,
5a6dbfa7e26c24bdaae311dafe552e61,finding,would require an eis,Finding of No Significant Impact,"tensity as defined in 40 CFR 1508.27 and do not exceed those effects described in applicable land use plans. Therefore, preparation of an Environmental Impact Statement (EIS) to further analyze possible impacts is not required pursuant to Section 102(2)(c) of the National Environmental P",2026-07-22T17:34:50.050859+00:00,
5a6dbfa7e26c24bdaae311dafe552e61,finding,would require an eis,Finding of No Significant Impact,"tensity as defined in 40 CFR 1508.27 and do not exceed those effects described in applicable land use plans. Therefore, preparation of an Environmental Impact Statement (EIS) to further analyze possible impacts is not required pursuant to Section 102(2)(c) of the National Environmental P",2026-07-22T17:34:50.050859+00:00,
5ab0b3ca8c155b60851e723baa8423d4,finding,not to exceed,Hazards and Human Health,". For LBNL employees, the annual occupational exposure to general employees at DOE facilities such as the Laboratory is not to exceed a total effective dose equivalent of 5 rem (1 rem = 1,000 mrem) (10 CFR 835.202(a)(1)). Lesser annual exposure limits a",2026-07-22T17:34:50.050859+00:00,
5ab3dbc04373452c2e02d1c0e762f3c2,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"onmental effects meet the definition of significance in context or intensity as described in 40 CFR 1508.27. Therefore, preparation of an Environmental Impact Statement is not required as per section 102 (2) (c) of the National Environmental Policy Act. This finding and conclusion is bas",2026-07-22T17:34:50.050859+00:00,
5ab77d2be02a917ea70c9a44e1261113,finding,would require an eis,Finding of No Significant Impact,"ning of the National Environmental Policy Act (NEPA) of 1969 (42 United States Code [USC] 4321 et seq.). Therefore, the preparation of an environmental impact statement (EIS) is not required and BPA is issuing this Finding of No Significant Impact (FONSI) for those eight projects. These",2026-07-22T17:34:50.050859+00:00,
5ad305b732c0660d9c586b8a080becd1,finding,would require an eis,Finding of No Significant Impact,"uality of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, preparation of an environmental impact statement (EIS) is not required for West Route D-E and BPA is issuing this FONSI for this alternative. BPA solicited and received",2026-07-22T17:34:50.050859+00:00,
5af06bbb6005d52bf93e7b17e6d2f28e,resource,not to exceed,Affected Environment,"o maintain the river values for which it was designated (BLM 2016b). Per ANILCA Section 606, the designated corridor is not to exceed 640 acres per mile or river on either side of the river. The Birch Creek WSR is managed according to the Steese RMP (BL",2026-07-22T17:34:50.050859+00:00,
5af06bbb6005d52bf93e7b17e6d2f28e,resource,not to exceed,Wild and Scenic Rivers,"o maintain the river values for which it was designated (BLM 2016b). Per ANILCA Section 606, the designated corridor is not to exceed 640 acres per mile or river on either side of the river. The Birch Creek WSR is managed according to the Steese RMP (BL",2026-07-22T17:34:50.050859+00:00,
5b38e7b3f6014287e1a6085bd8129317,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ity of the human environment within the context of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an Environmental Impact Statement (EIS) is not required, and DOE is issuing this FONSI. PUBLIC AVAILABILITY OF EA AND FONSI: The EA and FONSI may be revi",2026-07-22T17:34:50.050859+00:00,
5b38e7b3f6014287e1a6085bd8129317,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ity of the human environment within the context of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an Environmental Impact Statement (EIS) is not required, and DOE is issuing this FONSI. PUBLIC AVAILABILITY OF EA AND FONSI: The EA and FONSI may be revi",2026-07-22T17:34:50.050859+00:00,
5c29e4983e3c45262048a8b0c6cba9cf,finding,would require an eis,Finding of No Significant Impact,ation: It is recommended that the Notice to Proceed be approved as described in the applicant's Plan of Operations. The preparation of an Environmental Impact Statement is not recommended. The Notice to Proceed will be approved under the authority of 43 Code of Federal Regulations Part 2,2026-07-22T17:34:50.050859+00:00,
5c491ef0aacc56aada8d3c9bf5c7685f,resource,would require an eis,Cultural Resources,"te a major Federal action significantly affecting the quality of the human environment and, therefore, does not require preparation of an environmental impact statement. For further information contact: Dr. Jerry Pel1 Office of Fossil Energy, FE-27 U.S. Department of Energy 1000 Independ",2026-07-22T17:34:50.050859+00:00,
5cd41c9d4a41bcd2117f73995e1401ac,resource,would require an eis,Socioeconomics,"Federal action significantly affecting the quality of the human environment within the context of NEPA. Therefore, the preparation of an environmental impact statement is not required, and DOE is issuing this Mitigated FONSI. OSU’s commitment to obtain and comply with all Federal, state",2026-07-22T17:34:50.050859+00:00,
5ced10e9bb5cf0fe39eae78805db7200,finding,would require an eis,FINDING OF No SIGNIFICANT IMPACT,"thin the meaning of the National Environmental Policy Act (NEP A) of 1969,42 United States Code 4321 et seq. Therefore, preparation of an Environmental Impact Statement is not required, and DOE is issuing this FONSI. COPIES OF THE EA ARE AVAILABLE FROM: Mr. Mark L. McKoy National Energy",2026-07-22T17:34:50.050859+00:00,
5d5a018a637a85158cfcd7f2e3ea2c66,resource,extraordinary circumstance,Water Resources,tandards protect public health and welfare at least as strictly as federal law and are necessary to meet compelling and extraordinary circumstances. CARB maintains a list of the NAAQS and CAAQS on their website at: https://www.arb.ca.gov/research/aaqs/caaqs/caaqs.htm,2026-07-22T17:34:50.050859+00:00,
5e4e1c4fca90cf0dff31145cea46b148,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"ke WSA Trail Restoration Project will not have a significant effect on the quality of the human environment. Therefore, preparation of an environmental impact statement is not required. \S\ Kurt Pavlat Kurt Pavlat, Field Man ager July 30, 2012 Date",2026-07-22T17:34:50.050859+00:00,
5e5938183ef624072c4e9a690b25770d,finding,would require an eis,Finding of No Significant Impact,"of the National Environmental Policy Act (NEPA) of 1969 (42 United States Code [U.S.C.] § 4321 et seq.). Therefore, the preparation of an Environmental Impact Statement is not required, and BPA is issuing this Finding of No Significant Impact (FONSI) for the proposed action. Comments rec",2026-07-22T17:34:50.050859+00:00,
5ff616f161934eaba519451a1008f8c8,finding,would require an eis,Finding of No Significant Impact,"nt within the meaning of the National Environmental Policy Act (NEPA) of 1969 (42 U.S.C. 4321, et seq.). Therefore, the preparation of an environmental impact statement (EIS) is not required. Background On November 8,1978, the Uranium Mill Tailings Radiation Control Act (UMTRCA), Pub. L.",2026-07-22T17:34:50.050859+00:00,
6256760d521ba8b852d885ccbf28dd82,resource,would require an eis,Land Use,"prepared this EA to determine if the Proposed Action would significantly affect the environment, and thus, warrant the preparation of an environmental impact statement (EIS), or whether it is appropriate to prepare a finding of no significant impact (FONSI). This chapter describes Bonne",2026-07-22T17:34:50.050859+00:00,
6256760d521ba8b852d885ccbf28dd82,resource,not to exceed,Water Resources,"fulfilling the same water right (certificate 91811), the groundwater well on the project site is limited to a diversion not to exceed 3 acre feet per acre (1 acre foot covers one acre to a depth of one foot or 325,851 gallons) for each irrigated acre du",2026-07-22T17:34:50.050859+00:00,
6256760d521ba8b852d885ccbf28dd82,resource,not to exceed,Affected Environment,"fulfilling the same water right (certificate 91811), the groundwater well on the project site is limited to a diversion not to exceed 3 acre feet per acre (1 acre foot covers one acre to a depth of one foot or 325,851 gallons) for each irrigated acre du",2026-07-22T17:34:50.050859+00:00,
6256760d521ba8b852d885ccbf28dd82,resource,not to exceed,Groundwater,"fulfilling the same water right (certificate 91811), the groundwater well on the project site is limited to a diversion not to exceed 3 acre feet per acre (1 acre foot covers one acre to a depth of one foot or 325,851 gallons) for each irrigated acre du",2026-07-22T17:34:50.050859+00:00,
6256760d521ba8b852d885ccbf28dd82,finding,would require an eis,Finding of No Significant Impact,"ning of the National Environmental Policy Act (NEPA) of 1969 (42 United States Code [USC] 4321 et seq.). Therefore, the preparation of an environmental impact statement (EIS) is not required and BPA is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action. The Pro",2026-07-22T17:34:50.050859+00:00,
62c1cf4692d281b3228e5cf0d064c86f,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"o not exceed those impacts described in the Grand Canyon-Parashant National Monument RMP (EA BLM 2008a). Therefore, the preparation of an Environmental Impact Statement is not required as per Section 102 (2) of NEPA. This finding and conclusion is based on the consideration of the Counci",2026-07-22T17:34:50.050859+00:00,
64ad6f3bd73a622c604da98b46d15de7,finding,not to exceed,Alternatives,"d Action Design Feature SOPs / BMPs Site Treatment: Fencing  The newly constructed perimeter fence would be temporary, not to exceed 10 years unless authorized by the BLM.  Fencing would be to BLM standards (USDI, Bureau of Land Management.1989. BLM f",2026-07-22T17:34:50.050859+00:00,
